MLSNumber,Address,Category,StreetNumber,StreetName,UnitNumber,CrossStreet,FloorNumber,City,State,Zip Code,County,MLSArea,Township,Subdivision,School District,Schools-Elementary,Schools-Middle,Schools-HighSchool,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,AssociationFee,AssociationFeeFrequency,Structure Type ,OriginatingMLS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017582,107 Burningbush Dr,RES,107,Burningbush,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,Heritage,Skyline,Dickinson,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2012178,115 Emery Ct,RES,115,Emery,,Dewalt,,Newark,DE,19711,NEWCASTLEDE,30905,,DRUMMOND RIDGE,Christina,Wilson,Shue-Medill,Newark,FeeSimple,No,No,Yes,$65 ,Annually,Twin/Semi-Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2001686,312 E Capitol Trl,RES,312,Capitol,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NONE AVAILABLE,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010916,210 Aronimink Dr,RES,210,Aronimink,,St. Regis,,Newark,DE,19711,NEWCASTLEDE,30905,,CHAPEL HILL,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010144,209 Benham Ct,RES,209,Benham,,,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,No,,,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000723,101 Benham Ct,RES,101,Benham,,HENDERSON HILL,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,Yes,$275 ,Annually,End of Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000687,39 Woodhill Dr,RES,39,Woodhill,,,,Newark,DE,19711,NEWCASTLEDE,30905,,FAIRFIELD CREST,Christina,,,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003742,900 Baylor Dr,RES,900,Baylor,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NOTTINGHAM GREEN,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002492,104 Roseman Ct,RES,104,Roseman,,Henderson Hill Rd,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,Yes,$321 ,Annually,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2001574,19 S Dillwyn Rd,RES,19,Dillwyn,,,,Newark,DE,19711,NEWCASTLEDE,,,WINDY HILLS,Christina,,,,FeeSimple,No,No,Yes,$30 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC527996,107 Rockrose Dr,RES,107,Rockrose,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Christina,,,,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525274,2 Long Meadow Ct,RES,2,Long Meadow,,,,Newark,DE,19711,NEWCASTLEDE,30905,,COUNTRY HILLS,Christina,Downes,Shue-Medill,Newark,FeeSimple,No,No,Yes,$30 ,Annually,Twin/Semi-Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524420,124 Saint Regis Dr,RES,124,Saint Regis,,,,Newark,DE,19711,NEWCASTLEDE,30905,,CHAPEL HILL,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006320,607 Benham Court,RES,607,Benham Court,,Henderson Hill Road,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,Yes,$325 ,Annually,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000916,16 Worral Ct,RES,16,Worral,,,,Newark,DE,19711,NEWCASTLEDE,30903,,DEACONS WALK,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021220,417 Beverly Rd,RES,417,Beverly,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NONE AVAILABLE,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006130,1017 Nottingham Rd,RES,1017,Nottingham,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NEWARK,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005648,132 Rockrose Dr,RES,132,Rockrose,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,,,,FeeSimple,No,No,Yes,$,Unknown,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004656,124 McCann Rd,RES,124,Mccann,,,,Newark,DE,19711,NEWCASTLEDE,30905,,SYCAMORE GARDENS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005424,24 Fremont Rd,RES,24,Fremont,,,,Newark,DE,19711,NEWCASTLEDE,30905,,FAIRFIELD CREST,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021786,11 Sundew Rd,RES,11,Sundew,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,Heritage,Skyline,Dickinson,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017644,604 Benham Ct,RES,604,Benham,,Henderson,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,Wilson,Shue-Medill,Newark,FeeSimple,No,No,No,,,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010898,165 Rockrose Dr,RES,165,Rockrose,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002738,17 Ritter Ln,RES,17,Ritter,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NEWARK,Christina,,,,FeeSimple,No,No,Yes,$,Unknown,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000896,721 Bent Ln,RES,721,Bent,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NOTTINGHAM GREEN,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526332,525 Stafford Ave,RES,525,Stafford,,Withams Rd,,Newark,DE,19711,NEWCASTLEDE,30905,,STAFFORD,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2014702,2 Bisbee Rd,RES,2,Bisbee,,,,Newark,DE,19711,NEWCASTLEDE,30905,,RED MILL FARMS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526732,30 Decker Dr,RES,30,Decker,,,,Newark,DE,19711,NEWCASTLEDE,30905,,CHAPEL HILL,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018624,502 Benham Ct,RES,502,Benham,,Clearview Blvd.,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,Yes,$321 ,Annually,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2015504,222 Cloverlea Rd,RES,222,Cloverlea,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009512,5 Millwheel Ln,RES,5,Millwheel,,RED MILL,1,Newark,DE,19711,NEWCASTLEDE,30905,,OLD MILL MANOR,Christina,Maclary,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2008882,209 S Dillwyn Rd,RES,209,Dillwyn,,KIRKWOOD HWY,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,Yes,$30 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005372,103 Roseman Ct,RES,103,Roseman,,Henderson Hill Rd,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,Yes,$310 ,Annually,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522940,306 Hudson Dr,RES,306,Hudson,,,,Newark,DE,19711,NEWCASTLEDE,30905,,SYCAMORE GARDENS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003348,366 New London Rd,RES,366,New London,,FREMONT,,Newark,DE,19711,NEWCASTLEDE,30905,,FAIRFIELD CREST,Christina,,,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526120,10 Hillcroft Rd,RES,10,Hillcroft,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004742,73 White Clay Cres,RES,73,White Clay,,,,Newark,DE,19711,NEWCASTLEDE,30903,,MEETING HOUSE HILL,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021590,411 Brewster Dr,RES,411,Brewster,,,,Newark,DE,19711,NEWCASTLEDE,30905,,SYCAMORE GARDENS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528764,9 Pinedale Rd,RES,9,Pinedale,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010320,45 Rankin Rd,RES,45,Rankin,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEETING HOUSE HILL,Christina,Wilson,Shue-Medill,Newark,FeeSimple,No,No,Yes,$40 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021278,205 Benham Ct,RES,205,Benham,,Henderson Hill RD,,Newark,DE,19711,NEWCASTLEDE,30905,,CLEARVIEW RIDGE,Christina,,,,FeeSimple,No,No,Yes,$321 ,Annually,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018354,107 Chestnut Ave,RES,107,Chestnut,,,,Newark,DE,19711,NEWCASTLEDE,30905,,ROSEVILLE PARK,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011164,13 Wrangler Rd,RES,13,Wrangler,,,,Newark,DE,19711,NEWCASTLEDE,30905,,PAPER MILL FARMS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003260,31 Millwright Dr,RES,31,Millwright,,RED MILL RD,,Newark,DE,19711,NEWCASTLEDE,30905,,OLD MILL MANOR,Christina,,,,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002894,940 Alexandria Dr,RES,940,Alexandria,,CORNWALL,,Newark,DE,19711,NEWCASTLEDE,30905,,DEVON,Christina,,,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2001728,2 Ingleside Rd,RES,2,Ingleside,,STAFFORD AVE,,Newark,DE,19711,NEWCASTLEDE,30905,,STAFFORD,Christina,Maclary,Shue-Medill,Newark,FeeSimple,No,No,Yes,$50 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010498,256 S Dillwyn Rd,RES,256,Dillwyn,,HALIFAX,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525216,153 Rockrose Dr,RES,153,Rockrose,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018356,314 Pleasant Knoll Ct,RES,314,Pleasant Knoll,,PAISLEY RD,,Newark,DE,19711,NEWCASTLEDE,30905,,THE RIDGE,Red Clay Consolidated,,,,FeeSimple,No,No,Yes,$170 ,Monthly,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528172,6 Pinedale Rd,RES,6,Pinedale,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005860,1108 Mayflower Dr,RES,1108,Mayflower,,FORSYTHIA,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018196,810 Doe Run Rd,RES,810,Doe Run,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NONE AVAILABLE,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002888,60 Millwright Dr,RES,60,Millwright,,OLD MANOR RD,,Newark,DE,19711,NEWCASTLEDE,30905,,OLD MILL MANOR,Christina,,,,FeeSimple,No,No,Yes,$20 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019908,210 Kells Ave,RES,210,Kells,,S. COLLEGE AVE,,Newark,DE,19711,NEWCASTLEDE,30905,,NEWARK,Christina,West Park Place,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020734,200 N Dillwyn Rd,RES,200,Dillwyn,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,Yes,$30 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528200,108 Ash Ave,RES,108,Ash,,woodlawn,,Newark,DE,19711,NEWCASTLEDE,30905,,PRESTWICK FARMS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525844,321 Ware Rd,RES,321,Ware,,,,Newark,DE,19711,NEWCASTLEDE,30905,,DRUMMOND NORTH,Christina,Wilson,Shue-Medill,Newark,FeeSimple,No,No,Yes,$100 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525696,140 Woodlawn Ave,RES,140,Woodlawn,,,,Newark,DE,19711,NEWCASTLEDE,30905,,LUMBROOK,Christina,Maclary,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000282,305 N Dillwyn Rd,RES,305,Dillwyn,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009686,818 Leeds Ln,RES,818,Leeds,,,,Newark,DE,19711,NEWCASTLEDE,30905,,DEVON,Christina,West Park Place,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003876,22 Scotch Pine Rd.,RES,22,Scotch Pine Rd.,,Red Pine Cir,1,Newark,DE,19711,NEWCASTLEDE,30905,,EVERGREEN,Christina,Downes,Shue-Medill,Newark,FeeSimple,No,No,Yes,$250 ,Annually,Twin/Semi-Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010374,121 Chadd Rd,RES,121,Chadd,,,,Newark,DE,19711,NEWCASTLEDE,30905,,DRUMMOND RIDGE,Christina,,,,FeeSimple,No,Yes,No,,,Twin/Semi-Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020004,122 White Fawn Rd,RES,122,White Fawn,,Spruce Glen Drive,,Newark,DE,19711,NEWCASTLEDE,30905,,MEADOWOOD,Red Clay Consolidated,Heritage,Skyline,Dickinson,FeeSimple,No,No,Yes,$100 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011718,113 Briar Ln,RES,113,Briar,,DALLAM RD,,Newark,DE,19711,NEWCASTLEDE,30905,,NOTTINGHAM MANOR,Christina,,,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2008826,12 Eileen Dr,RES,12,Eileen,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WEST MEADOWS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003180,30 Sentry Ln,RES,30,Sentry,,,,Newark,DE,19711,NEWCASTLEDE,30905,,LEXINGTON SQUARE,Christina,Gallaher,Shue-Medill,Christiana,FeeSimple,No,No,Yes,$10 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528280,904 Aster Ave,RES,904,Aster,,,,Newark,DE,19711,NEWCASTLEDE,30905,,CHERRY HILL,Christina,Downes,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC527568,24 Scotch Pine Rd,RES,24,Scotch Pine,,New London Road,,Newark,DE,19711,NEWCASTLEDE,30905,,EVERGREEN,Christina,,,,FeeSimple,No,No,No,,,Twin/Semi-Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526580,3 Squirrel Ln,RES,3,Squirrel,,,,Newark,DE,19711,NEWCASTLEDE,30905,,ELAN,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525944,13 Higgins Rd,RES,13,Higgins,,Sheldon,,Newark,DE,19711,NEWCASTLEDE,30905,,DEACONS WALK,Christina,,,,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC527746,923 Pickett Ln,RES,923,Pickett,,,1,Newark,DE,19711,NEWCASTLEDE,30905,,CHERRY HILL,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018388,16 Hawthorne Ave,RES,16,Hawthorne,,Woodlawn Avenue,,Newark,DE,19711,NEWCASTLEDE,30905,,STAFFORD,Christina,Maclary,Shue-Medill,Newark,FeeSimple,No,No,Yes,$20 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2014988,231 Mercury Rd,RES,231,Mercury,,,,Newark,DE,19711,NEWCASTLEDE,30905,,NORTH STAR,Red Clay Consolidated,North Star,Dupont H,Dickinson,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2012288,6 Winnwood Rd,RES,6,Winnwood,,,,Newark,DE,19711,NEWCASTLEDE,30905,,WINDY HILLS,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002776,4-B Maple Ave,RES,4,Maple,,,,Newark,DE,19711,NEWCASTLEDE,30905,,ROSEVILLE PARK,Christina,Maclary,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000860,104 Briarcliff Ct,RES,104,Briarcliff,,Arbern,,Newark,DE,19711,NEWCASTLEDE,30905,,THE RIDGE,Red Clay Consolidated,,,,FeeSimple,No,No,Yes,$170 ,Monthly,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC523000,5 Philip Ct,RES,5,Philip,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MILLRACE,Christina,Maclary,Shue-Medill,Christiana,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528342,11 Whitfield Rd,RES,11,Whitfield,,,,Newark,DE,19711,NEWCASTLEDE,30905,,MEETING HOUSE HILL,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526496,2 Martine Ct,RES,2,Martine,,,,Newark,DE,19711,NEWCASTLEDE,30903,,DRUMMOND RIDGE,Christina,,,,FeeSimple,No,No,No,,,Twin/Semi-Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020354,260 Delaplane Ave,RES,260,Delaplane,,,,Newark,DE,19711,NEWCASTLEDE,30905,,DELAPLANE MANOR,Christina,Maclary,Shue-Medill,Newark,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019972,5 Magnolia Cir,RES,5,Magnolia,,,,Newark,DE,19711,NEWCASTLEDE,30905,,STAFFORD,Christina,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2015026,113-Unit E Main St #308,RES,113,Main,308,Academy,3,Newark,DE,19711,NEWCASTLEDE,30905,,WASHINGTON HOUSE,Christina,,,,Condominium,No,Yes,No,,,Unit/Flat/Apartment,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009268,205 Sleepy Hollow Ct,RES,205,Sleepy Hollow,,,,Newark,DE,19711,NEWCASTLEDE,30905,,THE RIDGE,Red Clay Consolidated,,,,FeeSimple,No,No,Yes,$170 ,Monthly,Interior Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002422,1 Clearview Ct,RES,1,Clearview,,,,Newark,DE,19711,NEWCASTLEDE,30905,,KENTMERE,Christina,Gallaher,Shue-Medill,Christiana,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
