MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,NumberofStories,Central_Air_YN,Water,Basement_YN,Garage_YN,ExteriorMaterial,YearBuilt
DENC2008756,574900.0,19711,CREEK LANDING,Christina,Yes,Detached,0.54,3775.0,3775.0,0.0,4.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,"Cedar,Stone",1991
DENC2019054,519900.0,19711,BEECH HILL,Christina,Yes,Detached,0.58,2800.0,2800.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick",1989
DENC2001690,549900.0,19711,HITCHENS FARM,Red Clay Consolidated,Yes,Detached,0.51,2700.0,2700.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Stucco,1996
DENC528786,580000.0,19711,HUNT AT LOUVIERS,Christina,No,Detached,0.59,4834.0,3475.0,1359.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Stucco,VinylSiding",1990
DENC526620,549500.0,19711,COTSWOLD HILLS,Christina,Yes,Detached,0.53,3265.0,2550.0,715.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1990
DENC2009204,575000.0,19711,HUNT AT LOUVIERS,Christina,Yes,Detached,0.41,2775.0,2775.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1996
DENC524460,525000.0,19711,COTSWOLD HILLS,Christina,Yes,Detached,0.52,3000.0,3000.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1993
DENC2021634,538000.0,19711,CHESTNUT VALLEY,Red Clay Consolidated,Yes,Detached,0.51,3381.0,2625.0,756.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1987
DENC527046,575000.0,19711,HOPKINS ESTATES,Christina,Yes,Detached,0.64,4732.0,2432.0,2300.0,5.0,4.0,"Lower1,Main",Yes,Well,Yes,Yes,"Brick,WoodSiding",1967
DENC523712,599000.0,19711,NEWARK,Christina,No,Detached,0.46,3675.0,3675.0,0.0,6.0,5.0,Main,Yes,Public,Yes,No,Brick,1939
DENC2015540,562000.0,19711,MIDDLE RUN CROSSIN,Christina,Yes,Detached,0.39,2950.0,2950.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1996
DENC2014686,559000.0,19711,BEECH HILL,Christina,Yes,Detached,0.72,2825.0,2825.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1987
DENC525020,550000.0,19711,HILLSTREAM,Red Clay Consolidated,No,Detached,1.0,3200.0,3200.0,0.0,5.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1988
DENC510528,239900.0,19707,COFFEE RUN,Red Clay Consolidated,Yes,Unit/Flat/Apartment,0.0,2075.0,2075.0,0.0,3.0,2.0,Main,Yes,Public,No,No,Brick,1973
DENC502732,225900.0,19707,COFFEE RUN,Red Clay Consolidated,No,Unit/Flat/Apartment,0.0,2075.0,2075.0,0.0,2.0,2.0,Main,Yes,Public,Yes,No,Brick,1974
DENC520634,210000.0,19707,WHITEBRIAR,Red Clay Consolidated,No,Detached,0.64,1775.0,1775.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1973
DENC506668,219900.0,19707,COFFEE RUN,Red Clay Consolidated,No,Other,0.0,2075.0,2075.0,0.0,2.0,2.0,Main,Yes,Public,No,No,Brick,1976
DENC507496,219900.0,19707,COFFEE RUN,Red Clay Consolidated,No,Unit/Flat/Apartment,0.0,2075.0,2075.0,0.0,2.0,2.0,Main,Yes,Public,No,No,Brick,1977
DENC501852,350000.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.52,2400.0,2400.0,0.0,3.0,2.0,"Main,Upper1,Upper2",No,Well,Yes,Yes,"Frame,Stone",1850
DENC508156,200000.0,19707,RUNNYMEADE,Red Clay Consolidated,No,Detached,2.0,1375.0,1375.0,0.0,3.0,2.0,Main,No,Public,Yes,No,"AluminumSiding,VinylSiding",1930
DENC517882,235500.0,19707,YORKLYN RIDGE,Red Clay Consolidated,No,Twin/Semi-Detached,0.93,1525.0,1525.0,0.0,3.0,1.0,Main,No,Well,Yes,Yes,Frame,1932
DENC507162,280000.0,19707,HICKORY HILLS,Red Clay Consolidated,No,Detached,0.21,2932.0,2050.0,882.0,4.0,3.0,"Lower1,Main",Yes,Public,No,Yes,"Asbestos,Brick",1970
DENC504984,265000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1725.0,1725.0,0.0,3.0,3.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1987
DENC512856,265000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1400.0,1400.0,0.0,2.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1986
DENC522756,285000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1475.0,1475.0,0.0,2.0,2.0,"Main,Upper1",Yes,Public,Yes,No,VinylSiding,1985
DENC518912,270000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1925.0,1425.0,500.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,VinylSiding,1986
DENC522382,280000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1700.0,1700.0,0.0,3.0,3.0,"Main,Upper1",No,Public,Yes,No,Combination,1987
DENC519372,275000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1725.0,1725.0,0.0,2.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,VinylSiding,1987
DENC523170,325000.0,19707,VALLEY POINT,Red Clay Consolidated,Yes,End of Row/Townhouse,0.07,3200.0,1600.0,1600.0,3.0,3.0,"Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,Brick",1998
DENC499688,284900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,2075.0,2075.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1985
DENC520804,275000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1825.0,1825.0,0.0,3.0,3.0,"Main,Upper1,Upper2",Yes,Public,Yes,No,"AluminumSiding,VinylSiding",1985
DENC501442,309900.0,19707,HICKORY HILLS,Red Clay Consolidated,No,Detached,0.23,1750.0,1750.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1969
DENC511868,295000.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.57,1625.0,1625.0,0.0,3.0,2.0,"Main,Upper1",Yes,Well,No,Yes,Stucco,1965
DENC506818,300000.0,19707,VALLEY POINT,Red Clay Consolidated,Yes,End of Row/Townhouse,0.05,1920.0,1600.0,320.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1998
DENC517158,279900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.1,2075.0,2075.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick",1986
DENC519022,292500.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.16,2025.0,2025.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,No,Brick,1987
DENC500482,325000.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.26,0.0,0.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,No,VinylSiding,1900
DENC512608,300000.0,19707,SNUFF MILL,Red Clay Consolidated,No,Twin/Semi-Detached,0.27,1300.0,1300.0,0.0,3.0,1.0,Main,Yes,Well,Yes,No,Frame,1923
DENC500798,305000.0,19707,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,2311.0,1925.0,386.0,2.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1996
DENC523856,289900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,No,End of Row/Townhouse,0.18,2075.0,2075.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1985
DENC521416,300000.0,19707,VALLEY POINT,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1920.0,1600.0,320.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1998
DENC508396,339900.0,19707,HICKORY HILLS,Red Clay Consolidated,Yes,Detached,0.2,1648.0,1375.0,273.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1969
DENC499566,315000.0,19707,STENNING WOODS,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.26,2675.0,1975.0,700.0,2.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1991
DENC520076,349900.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.64,1850.0,1850.0,0.0,4.0,2.0,"Lower1,Lower2,Lower3,Main,Upper1,Upper2,Upper3",Yes,Well,Yes,Yes,"Brick,Cedar",1950
DENC518344,309900.0,19707,GATEWAY TOWNHOMES,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,2375.0,2375.0,0.0,3.0,4.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,Frame,1988
DENC510330,349000.0,19707,GATEWAY TOWNHOMES,Red Clay Consolidated,Yes,End of Row/Townhouse,0.09,2375.0,2375.0,0.0,3.0,4.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,Combination,1988
DENC524408,359900.0,19707,GATEWAY TOWNHOMES,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,2100.0,2100.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Frame,1987
DENC509948,350000.0,19707,BON AYRE,Red Clay Consolidated,Yes,Detached,0.37,3000.0,3000.0,0.0,3.0,4.0,Main,Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1983
DENC502296,349900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.23,1775.0,1775.0,0.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1984
DENC511818,385000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.24,2100.0,1575.0,525.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1981
DENC507944,349900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.26,3032.0,2150.0,882.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1979
DENC502694,360000.0,19707,HICKORY HILLS,Red Clay Consolidated,No,Detached,0.23,2932.0,2050.0,882.0,4.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,"Brick,VinylSiding",1969
DENC522478,339900.0,19707,WELLINGTON WEST,Red Clay Consolidated,No,Interior Row/Townhouse,0.05,3220.0,2300.0,920.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1990
DENC521462,360000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.26,1700.0,1700.0,0.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1980
DENC506820,379900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.27,2100.0,2100.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1979
DENC518674,374900.0,19707,HOCKESSIN MEWS,Red Clay Consolidated,No,Twin/Semi-Detached,0.0,2375.0,2375.0,0.0,3.0,3.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",2006
DENC520320,365000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.27,1650.0,1650.0,0.0,3.0,2.0,"Lower1,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1981
DENC512402,379000.0,19707,DENNISON RIDGE,Red Clay Consolidated,No,End of Row/Townhouse,0.11,2150.0,2150.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",2011
DENC518610,375000.0,19707,HICKORY HILLS,Red Clay Consolidated,No,Detached,0.18,2590.0,1950.0,640.0,4.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,Brick,1971
DENC511300,370000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.26,1850.0,1850.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1980
DENC512248,365000.0,19707,CHURCH HILL,Red Clay Consolidated,No,Detached,0.73,2200.0,2200.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,No,"AluminumSiding,Brick,VinylSiding",1995
DENC506326,389900.0,19707,CHURCH HILL,Red Clay Consolidated,Yes,Detached,0.97,2500.0,2500.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,No,Yes,"AluminumSiding,Brick,VinylSiding",1969
DENC492472,430000.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,0.92,3509.0,2650.0,859.0,3.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",1962
DENC504812,355000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.27,1937.0,1625.0,312.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1980
DENC510950,379900.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,1.15,1800.0,1800.0,0.0,3.0,2.0,"Main,Upper1,Upper2",Yes,Well,Yes,Yes,Brick,1950
DENC506946,389000.0,19707,TRAD AT PIKE CREEK,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.04,2500.0,2500.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",2014
DENC507086,389000.0,19707,HOCKESSIN MEWS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.0,2191.0,2191.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",2007
DENC506672,389000.0,19707,MONTGOMERY WOODS,Red Clay Consolidated,No,Detached,0.92,0.0,0.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1961
DENC511014,425000.0,19707,CHARTER OAKS,Red Clay Consolidated,No,Detached,0.33,3225.0,1843.0,1382.0,4.0,3.0,"Main,Upper1",Yes,Community,Yes,Yes,"Brick,VinylSiding",1980
DENC507094,379000.0,19707,GATEWAY FARMS,Red Clay Consolidated,No,Detached,0.49,1850.0,1850.0,0.0,4.0,2.0,Main,Yes,Public,Yes,Yes,"Asbestos,Brick",1966
DENC512666,389900.0,19707,STENNING WOODS,Red Clay Consolidated,Yes,Twin/Semi-Detached,0.2,2250.0,2250.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1992
DENC524612,375000.0,19707,STENNING WOODS,Red Clay Consolidated,No,Detached,0.2,2944.0,1475.0,1469.0,3.0,2.0,Main,Yes,Public,Yes,Yes,"Brick,VinylSiding",1993
DENC520838,389900.0,19707,HOCKESSIN MEWS,Red Clay Consolidated,No,Interior Row/Townhouse,0.0,2500.0,2150.0,350.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",2006
DENC513038,399900.0,19707,TRAD AT PIKE CREEK,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,2600.0,2600.0,0.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",2014
DENC517846,435000.0,19707,BON AYRE,Red Clay Consolidated,Yes,Detached,0.34,0.0,0.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,AluminumSiding,1969
DENC507626,429900.0,19707,WESTWOODS,Red Clay Consolidated,Yes,Detached,0.31,2800.0,2800.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1993
DENC508154,424900.0,19707,VALLEY VIEW,Red Clay Consolidated,No,Detached,0.69,3150.0,2450.0,700.0,3.0,4.0,Main,Yes,Public,Yes,Yes,Brick,1956
DENC523676,439000.0,19707,WHITEBRIAR,Red Clay Consolidated,Yes,Detached,0.54,2325.0,2325.0,0.0,4.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1963
DENC511656,400000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.29,1900.0,1900.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",1984
DENC512892,499900.0,19707,HORSESHOE HILLS,Red Clay Consolidated,Yes,Detached,9.2,1900.0,1900.0,0.0,4.0,3.0,"Lower1,Lower2,Main",No,Well,Yes,Yes,Concrete,2022
DENC517836,399900.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.25,2325.0,2325.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1983
DENC521768,418000.0,19707,TRAD AT PIKE CREEK,Red Clay Consolidated,Yes,End of Row/Townhouse,0.05,2375.0,2375.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,Stone,VinylSiding",2014
DENC511396,449900.0,19707,CHARTER OAKS,Red Clay Consolidated,Yes,Detached,0.41,2500.0,2500.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1976
DENC504986,425000.0,19707,HAMPTON POINTE,Red Clay Consolidated,No,Detached,0.44,2975.0,2975.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stone",1992
DENC518016,415000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.24,2200.0,2200.0,0.0,4.0,3.0,Main,Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1984
DENC504166,409900.0,19707,ADARE VILLAGE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.12,2700.0,1489.0,1211.0,2.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",2003
DENC504068,475000.0,19707,HAMPTON POINTE,Red Clay Consolidated,Yes,Detached,0.63,4100.0,3100.0,1000.0,4.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1991
DENC521488,399900.0,19707,STENNING WOODS,Red Clay Consolidated,No,Twin/Semi-Detached,0.22,2700.0,2700.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1990
DENC505414,419900.0,19707,NONE AVAILABLE,Red Clay Consolidated,No,Detached,1.76,2300.0,2300.0,0.0,4.0,4.0,"Lower1,Main,Upper1",Yes,Well,Yes,Yes,Brick,1969
DENC507112,435000.0,19707,CHARTER OAKS,Red Clay Consolidated,Yes,Detached,0.31,3196.0,2713.0,483.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1979
DENC501884,445000.0,19707,WALKER FARM ESTATE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.07,2575.0,2575.0,0.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",2017
DENC501050,449900.0,19707,WALKER FARM ESTATE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,2984.0,2984.0,0.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",2017
DENC513194,439900.0,19707,WALKER FARM ESTATE,Red Clay Consolidated,Yes,End of Row/Townhouse,0.08,2622.0,2622.0,0.0,3.0,4.0,"Main,Upper1,Upper2",Yes,Public,No,Yes,"Stone,VinylSiding",2016
DENC512718,440000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,No,Detached,0.3,2525.0,2525.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1981
DENC521754,389000.0,19707,STUYVESANT HILLS,Red Clay Consolidated,Yes,Detached,0.38,2175.0,2175.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1984
DENC511836,535000.0,19707,HAWKES AERIE,Red Clay Consolidated,No,Detached,0.48,3950.0,2950.0,1000.0,4.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1994
DENC505652,439900.0,19707,CHARTER OAKS,Red Clay Consolidated,No,Detached,0.39,2825.0,2825.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",1980
DENC505588,445000.0,19707,CHARTER OAKS,Red Clay Consolidated,Yes,Detached,0.51,3947.0,2747.0,1200.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1976
DENC510940,489000.0,19707,BRACKENVILLE,Red Clay Consolidated,No,Detached,1.02,2500.0,2500.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1965
DENC502926,450000.0,19707,WELLINGTON HILLS,Red Clay Consolidated,No,Detached,0.59,3507.0,2475.0,1032.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,Yes,"Brick,VinylSiding",1963
DENC519844,429900.0,19707,STENNING WOODS,Red Clay Consolidated,No,Twin/Semi-Detached,0.25,2850.0,2850.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1991
DENC524264,445000.0,19707,STONERIDGE,Red Clay Consolidated,Yes,Detached,0.5,2250.0,2250.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1983
DENC506418,449900.0,19707,WELLINGTON HILLS,Red Clay Consolidated,Yes,Detached,0.56,3325.0,3325.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,Yes,BrickFront,1974
DENC518040,500000.0,19707,FOX HOLLOW,Red Clay Consolidated,Yes,Detached,0.26,3322.0,2750.0,572.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Stucco,1990
DENC508134,449900.0,19707,CAMERON HILLS,Red Clay Consolidated,Yes,Detached,0.52,3200.0,3200.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1987
DENC506144,450000.0,19707,MENDENHALL VILLAGE,Red Clay Consolidated,Yes,Detached,0.26,3550.0,2925.0,625.0,5.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1980
DENC506688,464000.0,19707,VALLEY VIEW,Red Clay Consolidated,No,Detached,1.0,2825.0,2825.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,Yes,"Brick,Frame",1972
DENC521812,460000.0,19707,WELLINGTON HILLS,Red Clay Consolidated,Yes,Detached,0.5,2500.0,2500.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1985
DENC509114,479900.0,19707,HOCKESSIN GREENE,Red Clay Consolidated,Yes,Detached,0.54,2775.0,2775.0,0.0,4.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",1990
DENC503206,469900.0,19707,VILLAGE OF MANLEY,Red Clay Consolidated,Yes,Detached,0.56,2350.0,2350.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1986
DENC501370,469900.0,19707,WESTWOODS,Red Clay Consolidated,Yes,Detached,0.29,2575.0,2575.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,1993
DENC508392,479900.0,19707,BELLA VISTA,Red Clay Consolidated,Yes,Detached,0.61,2800.0,2800.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1985
DENC505236,525000.0,19707,VALLEBROOK,Red Clay Consolidated,Yes,Detached,0.34,3400.0,3400.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1992
DENC505346,475000.0,19707,CHARTER OAKS,Red Clay Consolidated,Yes,Detached,0.45,2700.0,2700.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1985
DENC522612,479900.0,19707,PIERSONS RIDGE,Red Clay Consolidated,Yes,Detached,0.35,2250.0,2250.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1991
DENC500364,484500.0,19707,HOCKESSIN HUNT,Red Clay Consolidated,Yes,Detached,0.52,2950.0,2800.0,150.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Combination,Stucco",1988
DENC506714,449900.0,19707,BELLA VISTA,Red Clay Consolidated,Yes,Detached,1.04,3125.0,3125.0,0.0,5.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stone",1987
DENC504398,485000.0,19707,STUYVESANT HILLS,Red Clay Consolidated,No,Detached,0.43,3450.0,3450.0,0.0,5.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",1982
DENC517466,485000.0,19707,HOCKESSIN HUNT,Red Clay Consolidated,Yes,Detached,0.51,2550.0,2550.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",1988
DENC507898,489900.0,19707,STUYVESANT HILLS,Red Clay Consolidated,No,Detached,0.38,2400.0,2400.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1984
DENC497638,504900.0,19707,HAMPTON POINTE,Red Clay Consolidated,Yes,Detached,0.5,4100.0,2900.0,1200.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1993
DENC511352,510000.0,19707,WELLINGTON HILLS,Red Clay Consolidated,No,Detached,0.68,3025.0,3025.0,0.0,5.0,4.0,"Lower1,Main,Upper1",Yes,Well,Yes,Yes,VinylSiding,1971
DENC511190,489500.0,19707,STUYVESANT HILLS,Red Clay Consolidated,Yes,Detached,0.43,3981.0,2775.0,1206.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1984
