Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,Age,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt
469900.0,19711,SILVERWOOD,Christina,No,Detached,0.49,1990.0,5125.0,3950.0,1175.0,4.0,2.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",75.0,160.2,21344,0.49,1990
484900.0,19711,HUNT AT LOUVIERS,Christina,No,Detached,0.57,1993.0,2225.0,2225.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,"InstantHotWater,NaturalGas",Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",187.1,235.2,24829,0.57,1993
484900.0,19711,MIDDLE RUN CROSSIN,Christina,Yes,Detached,0.39,1996.0,2400.0,2400.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Other,Public,PublicSewer,Yes,Yes,VinylSiding,93.7,160.0,16988,0.39,1996
470000.0,19711,HUNT AT LOUVIERS,Christina,No,Detached,0.49,1993.0,3900.0,3900.0,0.0,4.0,4.0,3.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,130.9,186.7,21344,0.49,1993
475000.0,19711,NONE AVAILABLE,Christina,No,Detached,1.2,1964.0,3150.0,3150.0,0.0,4.0,4.0,3.0,Three,SplitLevel,"Lower1,Upper1",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Well,OnSiteSeptic,Yes,Yes,"Brick,VinylSiding",267.2,187.6,52272,1.2,1964
475000.0,19711,YORKTOWNE,Red Clay Consolidated,Yes,Detached,0.65,1987.0,2850.0,2850.0,0.0,4.0,3.0,2.0,Two,"Colonial,French","Lower1,Main,Upper1",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",331.9,112.6,28314,0.65,1987
474900.0,19711,SMITH MILL FARMS,Christina,No,Detached,0.26,1985.0,3500.0,3500.0,0.0,5.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",81.0,140.0,11326,0.26,1985
475000.0,19711,PAPER MILL FALLS,Christina,Yes,End of Row/Townhouse,0.22,2000.0,3275.0,3275.0,0.0,3.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Stone,Stucco",0.0,0.0,9583,0.22,2000
476000.0,19711,COVERED BRIDGE FARMS,Christina,Yes,Detached,0.78,1970.0,2450.0,2450.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Oil,Well,GravitySeptFld,Yes,Yes,Frame,140.0,242.0,33977,0.78,1970
439900.0,19711,NONANTUM MILLS,Christina,Yes,Detached,0.32,1997.0,2775.0,2775.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",57.5,110.9,13939,0.32,1997
475000.0,19711,GRANTCHESTER,Christina,No,Detached,0.52,1989.0,2575.0,2575.0,0.0,4.0,4.0,3.0,Two,"Colonial,Traditional","Lower1,Main,Upper1",Yes,"CeilingFans,CentralAC",NatGasAvail,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",95.0,240.0,22651,0.52,1989
474900.0,19711,HOPKINS ESTATES,Christina,Yes,Detached,1.21,1995.0,4730.0,3550.0,1180.0,4.0,3.0,3.0,Two,Rancher,"Lower1,Main",Yes,CentralAC,PropaneLeased,ForcedAir,Propane,Well,SepticGreaterThanNumberofBR,Yes,Yes,"Asphalt,Brick,BrickFront,Dryvit,Mixed,VinylSiding",226.6,257.4,52708,1.21,1995
469900.0,19711,NONANTUM MILLS,Christina,No,Detached,0.31,1994.0,3300.0,3300.0,0.0,5.0,4.0,3.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,"90ForcedAir,Humidifier,ProgrammableThermostat","60PlusGallonTank,NaturalGas",Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,BrickFront,VinylSiding",104.1,107.3,13504,0.31,1994
480000.0,19711,THISTLEBERRY FARMS,Red Clay Consolidated,No,Detached,0.52,1987.0,2625.0,2625.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,HeatPumps,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",105.0,219.2,22651,0.52,1987
489900.0,19711,HUNT AT LOUVIERS,Christina,Yes,Detached,0.42,1996.0,3375.0,3375.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",115.3,158.3,18295,0.42,1996
479750.0,19711,NONANTUM MILLS,Christina,No,Detached,0.24,1995.0,3400.0,2600.0,800.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",95.0,110.0,10454,0.24,1995
492000.0,19711,YORKTOWNE,Red Clay Consolidated,No,Detached,0.51,1987.0,2900.0,2900.0,0.0,4.0,3.0,2.0,Two,Contemporary,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Frame,Stucco",85.0,260.0,22216,0.51,1987
475000.0,19711,BEECH HILL,Christina,Yes,Detached,0.62,1987.0,2975.0,2625.0,350.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",105.4,255.7,27007,0.62,1987
494900.0,19711,AINSLEY WOODS,Red Clay Consolidated,No,Detached,0.83,1987.0,2750.0,2750.0,0.0,4.0,3.0,2.0,Two,Contemporary,"Main,Upper1",Yes,CentralAC,NaturalGas,"ForcedAir,Humidifier",Electric,Public,PublicSewer,Yes,Yes,"Block,Frame",0.0,0.0,36155,0.83,1987
479000.0,19711,NOTTINGHAM MANOR,Christina,No,Detached,0.41,1939.0,2475.0,2475.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,"AtticFan,CeilingFans,CentralAC",Oil,ForcedAir,Propane,Public,PublicSewer,Yes,Yes,"Stone,VinylSiding",100.0,150.0,17860,0.41,1939
469900.0,19711,NONANTUM MILLS,Christina,No,Detached,0.3,1997.0,2950.0,2950.0,0.0,4.0,4.0,3.0,Two,Colonial,"Lower1,Main,Upper1",Yes,"CeilingFans,CentralAC,EnergyStarCoolingSystem","Electric,NaturalGas","BaseboardElectric,EnergyStarHeatingSystem,ForcedAir",Electric,Public,PublicSewer,Yes,Yes,VinylSiding,72.9,110.0,13068,0.3,1997
534900.0,19711,HILLSTREAM II,Red Clay Consolidated,No,Detached,0.81,1985.0,3975.0,3975.0,0.0,5.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,OnSiteSeptic,Yes,No,"AluminumSiding,Brick,VinylSiding",124.5,240.6,35284,0.81,1985
489000.0,19711,LAKEWOOD FARM,Christina,No,Detached,0.66,1990.0,3800.0,3800.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Stucco",168.6,167.2,28750,0.66,1990
459000.0,19711,CHESTNUT VALLEY,Red Clay Consolidated,Yes,Detached,0.52,1986.0,2775.0,2775.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,Yes,Yes,VinylSiding,120.0,195.7,22651,0.52,1986
499900.0,19711,MIDDLE RUN CROSSIN,Christina,Yes,Detached,0.39,1995.0,4250.0,3150.0,1100.0,5.0,4.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",107.3,165.9,16988,0.39,1995
485000.0,19711,THISTLEBERRY FARMS,Red Clay Consolidated,No,Detached,0.94,1988.0,2525.0,2525.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",133.8,285.3,40946,0.94,1988
515000.0,19711,COTSWOLD HILLS,Christina,Yes,Detached,0.5,1994.0,2650.0,2650.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",97.2,250.7,21780,0.5,1994
509900.0,19711,HUNT AT LOUVIERS,Christina,No,Detached,0.53,1994.0,3175.0,3175.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,130.7,238.4,23087,0.53,1994
535000.0,19711,COTSWOLD HILLS,Christina,Yes,Detached,0.51,1994.0,3675.0,3675.0,0.0,5.0,4.0,4.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",155.8,151.3,22216,0.51,1994
524990.0,19711,CREEK LANDING,Christina,Yes,Detached,0.5,1993.0,5000.0,5000.0,0.0,4.0,4.0,3.0,Two,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,89.0,287.1,21780,0.5,1993
544900.0,19711,HILLSTREAM,Red Clay Consolidated,Yes,Detached,1.62,1984.0,4025.0,4025.0,0.0,4.0,3.0,2.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,ForcedAir,Other,Public,OnSiteSeptic,Yes,Yes,"AluminumSiding,Stucco",273.5,285.2,70567,1.62,1984
474900.0,19711,CHESTNUT VALLEY,Red Clay Consolidated,No,Detached,0.5,1987.0,2625.0,2625.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Lower2,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",115.0,192.1,21780,0.5,1987
549500.0,19711,COVERED BRIDGE FARMS,Christina,Yes,Detached,1.17,1991.0,7026.0,5750.0,1276.0,5.0,4.0,3.0,Three,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Well,OnSiteSeptic,Yes,Yes,"Cedar,Frame",100.0,398.9,50965,1.17,1991
515000.0,19711,CREEK LANDING,Christina,Yes,Detached,0.52,1990.0,2450.0,2450.0,0.0,3.0,4.0,3.0,OneandaHalf,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"Central,ForcedAir",NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",104.9,266.2,22651,0.52,1990
525000.0,19711,EST OF CORNER KETC,Christina,Yes,Detached,0.5,1992.0,3500.0,3500.0,0.0,5.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Asphalt,BrickFront,StickBuilt,VinylSiding",57.2,156.4,21780,0.5,1992
525000.0,19711,BRIAR CREEK,Christina,Yes,Twin/Semi-Detached,0.21,2006.0,3250.0,3250.0,0.0,3.0,3.0,3.0,Two,CarriageHouse,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSeptic,Yes,Yes,"Stone,Stucco",0.0,0.0,9148,0.21,2006
510000.0,19711,BEECH HILL,Christina,Yes,Detached,0.66,1987.0,3400.0,3400.0,0.0,5.0,3.0,2.0,Two,"Colonial,Traditional","Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",228.9,143.0,28750,0.66,1987
509000.0,19711,COTSWOLD HILLS,Christina,Yes,Detached,0.71,1993.0,3000.0,3000.0,0.0,4.0,3.0,2.0,Three,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",74.6,336.9,30928,0.71,1993
599900.0,19711,AUTUMNWOOD,Red Clay Consolidated,No,Detached,0.5,1994.0,4280.0,4280.0,0.0,5.0,4.0,3.0,Two,Contemporary,"Main,Upper1",Yes,CentralAC,NaturalGas,None,Electric,Public,PublicSewer,Yes,Yes,"Stone,Stucco",105.9,205.8,21780,0.5,1994
495000.0,19711,MIDDLE RUN CROSSIN,Christina,Yes,Detached,0.35,1999.0,4469.0,3775.0,694.0,4.0,4.0,3.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",103.4,159.6,15246,0.35,1999
550000.0,19711,CHIPPENHAM WOODS,Christina,Yes,Detached,1.91,1989.0,4650.0,3825.0,825.0,4.0,4.0,3.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,"Electric,PropaneLeased",HeatPumps,Other,Well,SepticExists,Yes,Yes,Brick,278.9,361.4,83200,1.91,1989
539900.0,19711,CORNER KETCH ESTS,Christina,No,Detached,0.52,1992.0,2875.0,2875.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Stucco,111.4,184.3,22651,0.52,1992
547745.0,19711,LAKEWOOD FARM,Christina,Yes,Detached,0.84,1989.0,3325.0,3325.0,0.0,4.0,3.0,3.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",144.6,296.2,36590,0.84,1989
495000.0,19711,GRANTCHESTER,Christina,Yes,Detached,0.63,1989.0,3624.0,2550.0,1074.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",120.0,219.7,27443,0.63,1989
539900.0,19711,WOODS AT LOUVIERS,Christina,No,Detached,0.35,2001.0,2675.0,2675.0,0.0,5.0,3.0,3.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",0.0,0.0,15245,0.35,2001
540000.0,19711,NONE AVAILABLE,Christina,No,Detached,2.1,1981.0,4583.0,3675.0,908.0,5.0,4.0,4.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Electric,"ForcedAir,HeatPumps",Electric,Well,"CommunitySepticTank,PrivateSepticTank",Yes,Yes,"AluminumSiding,Brick,VinylSiding",0.0,0.0,91476,2.1,1981
539900.0,19711,BRIAR CREEK,Christina,Yes,Twin/Semi-Detached,0.38,2007.0,4550.0,3094.0,1456.0,4.0,5.0,4.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Stone,Stucco",0.0,0.0,16553,0.38,2007
510000.0,19711,HUNT AT LOUVIERS,Christina,No,Detached,0.4,1992.0,4809.0,3725.0,1084.0,5.0,4.0,3.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,Central,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",93.5,151.1,17424,0.4,1992
539900.0,19711,BRIDLESHIRE FARMS,Red Clay Consolidated,No,Detached,1.1,1960.0,5852.0,4100.0,1752.0,5.0,4.0,4.0,Two,Contemporary,Main,Yes,CentralAC,Oil,ForcedAir,Electric,Public,OnSiteSeptic,Yes,Yes,"Brick,Frame",0.0,0.0,47916,1.1,1960
545000.0,19711,COTSWOLD HILLS,Christina,Yes,Detached,0.52,1993.0,5449.0,3750.0,1699.0,4.0,4.0,3.0,Two,"Colonial,Traditional","Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",88.8,254.2,23087,0.53,1989
550000.0,19711,STONE SPRING,Christina,Yes,Detached,0.82,1993.0,0.0,0.0,0.0,4.0,4.0,3.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,Central,"Electric,NaturalGas",Public,PublicSewer,Yes,Yes,"Brick,Combination,Concrete,StickBuilt,Stucco,VinylSiding",157.7,245.5,35719,0.82,1993
559000.0,19711,BRIDLESHIRE FARMS,Red Clay Consolidated,Yes,Detached,1.24,1973.0,5775.0,4275.0,1500.0,4.0,4.0,4.0,OneandaHalf,CapeCod,"Lower1,Main,Upper1",Yes,CentralAC,"NatGasAvail,PropaneOwned","ForcedAir,WoodBurnStove",Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",141.1,207.3,54014,1.24,1973
550000.0,19711,MIDDLE RUN CROSSIN,Christina,Yes,Detached,0.34,1997.0,3800.0,2770.0,1030.0,5.0,4.0,3.0,Two,"Colonial,Traditional","Lower1,Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,"ForcedAir,ProgrammableThermostat,Zoned",NaturalGas,Public,PublicSewer,Yes,Yes,VinylSiding,85.7,150.0,14810,0.34,1997
640000.0,19711,NONE AVAILABLE,Christina,No,Detached,5.14,1810.0,3337.0,3337.0,0.0,3.0,3.0,2.0,Three,FarmhouseNationalFolk,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Well,PublicSewer,Yes,No,Stone,0.0,0.0,223898,5.14,1810
599900.0,19711,CORNER KETCH ESTS,Christina,No,Detached,0.64,1993.0,4850.0,4850.0,0.0,4.0,4.0,3.0,Two,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,65.2,165.6,27878,0.64,1993
599999.0,19711,EST OF CORNER KETC,Christina,Yes,Detached,0.64,1993.0,5298.0,3425.0,1873.0,4.0,4.0,3.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,88.2,200.0,27878,0.64,1993
185000.0,19711,CHERRY HILL MANOR,Christina,No,Interior Row/Townhouse,0.05,1971.0,1275.0,1275.0,0.0,3.0,2.0,1.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Brick,18.0,118.0,2178,0.05,1971
189000.0,19711,GREEN VALLEY,Christina,No,Interior Row/Townhouse,0.06,1987.0,1225.0,1225.0,0.0,2.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Private,PublicSewer,No,No,"Asphalt,Concrete,Frame,VinylSiding",20.0,123.7,2614,0.06,1987
185000.0,19711,GREEN VALLEY,Christina,No,End of Row/Townhouse,0.14,1985.0,1075.0,1075.0,0.0,1.0,2.0,1.0,OneandaHalf,Traditional,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",94.7,114.3,6098,0.14,1985
205000.0,19711,GREEN VALLEY,Christina,Yes,Interior Row/Townhouse,0.07,1987.0,1250.0,1250.0,0.0,2.0,2.0,1.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,No,No,VinylSiding,20.5,161.9,3049,0.07,1987
264900.0,19711,CHERRY HILL,Christina,No,Detached,0.18,1969.0,1625.0,1625.0,0.0,4.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",70.0,115.0,7841,0.18,1969
219900.0,19711,GREEN VALLEY,Christina,Yes,Interior Row/Townhouse,0.05,1988.0,1250.0,1250.0,0.0,2.0,2.0,1.0,Two,Contemporary,"Main,Upper1",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,No,No,"VinylSiding,WoodSiding",20.0,112.0,2178,0.05,1988
228999.0,19711,RICHARDS LANE,Christina,Yes,End of Row/Townhouse,0.1,1995.0,1860.0,1550.0,310.0,3.0,3.0,2.0,Three,Other,"Lower1,Main,Upper1",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,Yes,No,Stucco,32.9,137.5,4356,0.1,1995
206900.0,19711,GREEN VALLEY,Christina,Yes,Interior Row/Townhouse,0.05,1987.0,1250.0,1250.0,0.0,2.0,2.0,1.0,Two,Contemporary,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,No,No,VinylSiding,20.3,114.4,2178,0.05,1987
222000.0,19711,BLAIR VILLAGE,Christina,No,End of Row/Townhouse,0.12,1976.0,1250.0,1250.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,Frame",44.3,120.0,5227,0.12,1976
219900.0,19711,GREEN VALLEY,Christina,Yes,Interior Row/Townhouse,0.05,1983.0,1625.0,1625.0,0.0,2.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,StickBuilt",22.2,115.6,2178,0.05,1983
249900.0,19711,WESTFIELD,Christina,No,Detached,0.29,1977.0,1575.0,1575.0,0.0,3.0,3.0,1.0,Two,Bilevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,VinylSiding,50.9,168.8,12632,0.29,1977
225000.0,19711,DRUMMOND RIDGE,Christina,No,Interior Row/Townhouse,0.05,1984.0,1500.0,1350.0,150.0,3.0,3.0,2.0,Three,Contemporary,"Main,Upper1",Yes,CentralAC,Electric,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Concrete,20.0,109.0,2178,0.05,1984
225000.0,19711,GEORGE READ VILLAG,Christina,No,Twin/Semi-Detached,0.07,1943.0,850.0,850.0,0.0,2.0,2.0,1.0,Two,Colonial,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Frame,42.9,82.0,3049,0.07,1943
250000.0,19711,ROSEVILLE PARK,Christina,No,Detached,0.4,1957.0,2157.0,1725.0,432.0,4.0,1.0,1.0,Two,CapeCod,"Main,Upper1",No,None,NaturalGas,HotWater,NaturalGas,Well,PublicSewer,Yes,No,Frame,100.0,168.5,17424,0.4,1957
235000.0,19711,BINNS,Christina,No,Detached,0.17,1953.0,1375.0,1375.0,0.0,4.0,2.0,2.0,Two,CapeCod,"Lower1,Main,Upper1",No,CeilingFans,Oil,HotWater,Electric,Public,PublicSewer,Yes,No,"Brick,Stucco",60.0,120.0,7405,0.17,1953
225000.0,19711,GREEN VALLEY,Christina,No,Twin/Semi-Detached,0.06,1993.0,1475.0,1475.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",21.0,120.0,2614,0.06,1993
225000.0,19711,PIEKEN PARK,Christina,No,Detached,0.14,1956.0,2076.0,1350.0,726.0,2.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,VinylSiding,50.0,125.0,6098,0.14,1956
257000.0,19711,GREEN VALLEY,Christina,No,Interior Row/Townhouse,0.05,1982.0,1650.0,1650.0,0.0,3.0,3.0,2.0,Two,Traditional,Main,Yes,CentralAC,Electric,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",21.2,112.4,2178,0.05,1982
220000.0,19711,HARMONY HILLS,Christina,No,Detached,0.21,1958.0,875.0,875.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",75.0,122.5,9148,0.21,1958
250000.0,19711,RED MILL FARMS,Christina,No,Detached,0.25,1964.0,1775.0,1775.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Asbestos,Brick",72.9,100.0,10890,0.25,1964
249900.0,19711,GREEN VALLEY,Christina,Yes,End of Row/Townhouse,0.09,1979.0,1650.0,1650.0,0.0,3.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",33.5,120.0,3920,0.09,1979
232900.0,19711,NEWKIRK ESTATES,Christina,Yes,Detached,0.15,1960.0,1344.0,896.0,448.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",65.0,110.0,6534,0.15,1960
259900.0,19711,PHEASANT RUN,Christina,No,Detached,0.22,1965.0,1880.0,1400.0,480.0,3.0,2.0,2.0,Two,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,HeatPumpElectricBackUp,NaturalGas,Public,PublicSewer,Yes,No,Brick,57.7,129.0,9583,0.22,1965
240000.0,19711,MEETING HOUSE HILL,Christina,Yes,Detached,0.16,1967.0,1776.0,1176.0,600.0,4.0,3.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,PropaneLeased,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,65.0,110.0,6970,0.16,1967
250000.0,19711,BINNS,Christina,No,Detached,0.17,1954.0,1375.0,1375.0,0.0,4.0,2.0,2.0,Two,CapeCod,"Main,Upper1",No,WindowUnits,Oil,HotWater,Electric,Public,PublicSewer,Yes,No,Stucco,60.5,120.0,7405,0.17,1954
225000.0,19711,ABBOTSFORD,Christina,Yes,Interior Row/Townhouse,0.07,1992.0,1375.0,1375.0,0.0,2.0,2.0,1.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,VinylSiding,20.0,142.7,3049,0.07,1992
