MLSNumber,Address,Status,Sold_Price,Sold_Price_less_Concession,Orig_List_Price,Current_List_Price,Days_on_Market,Previous_Days_on_Market,ListDate,StatusDate,Agreement_of_Sale_Date,SettledDate,Concessions_YN,Concessions_Remarks,SellerConcessionsAmount,FinalFinancing
DENC519078,103 Pike Creek Rd,Closed,315000.0,315000.0,300000.0,300000.0,4.0,4.0,2021-01-08,2021-02-10,2021-01-11,2021-02-10,No,,0.0,Conventional
DENC506548,391 Phillips Ave,Closed,315000.0,313500.0,334900.0,325000.0,28.0,28.0,2020-08-01,2020-09-25,2020-08-28,2020-09-25,Yes,,1500.0,Cash
DENC522072,212 Aronimink Dr,Closed,316000.0,316000.0,294900.0,316000.0,6.0,6.0,2021-03-10,2021-04-23,2021-03-13,2021-04-23,No,,0.0,Conventional
DENC506118,11 S Dillwyn Rd,Closed,316500.0,316500.0,309900.0,319900.0,2.0,2.0,2020-08-05,2020-09-09,2020-08-06,2020-09-09,No,,0.0,Conventional
DENC499040,21 Barnard St,Closed,319900.0,319400.0,319900.0,319900.0,4.0,4.0,2020-05-01,2020-07-10,2020-05-01,2020-07-10,Yes,,500.0,Conventional
DENC521922,231 S Dillwyn Rd,Closed,320000.0,315000.0,309900.0,309900.0,2.0,2.0,2021-03-07,2021-04-07,2021-03-08,2021-04-07,Yes,,5000.0,Conventional
DENC2000076,505 Stamford Dr,Closed,320000.0,320000.0,279900.0,279900.0,4.0,4.0,2021-03-04,2021-04-07,2021-03-08,2021-04-07,No,,0.0,Cash
DENC520672,45 Vansant Rd,Closed,320000.0,313500.0,318500.0,318500.0,13.0,13.0,2021-02-05,2021-03-16,2021-02-15,2021-03-12,Yes,,6500.0,Conventional
DENC520220,19 Stage Rd,Closed,320000.0,320000.0,395000.0,395000.0,16.0,16.0,2021-01-27,2021-03-01,2021-02-12,2021-02-26,No,,0.0,Cash
DENC518508,25 N Fawn Dr,Closed,320000.0,319550.0,299900.0,320000.0,6.0,6.0,2020-12-28,2021-02-20,2021-01-02,2021-02-16,Yes,,450.0,Conventional
DENC509524,337 N Dillwyn Rd,Closed,320000.0,320000.0,309900.0,309900.0,6.0,6.0,2020-09-22,2020-11-17,2020-09-23,2020-11-16,No,,0.0,Conventional
DENC508938,7 Philip Ct,Closed,320000.0,320000.0,319900.0,319900.0,6.0,6.0,2020-09-17,2020-10-29,2020-09-20,2020-10-27,No,,0.0,Other
DENC498818,728 Fiske Ln,Closed,320000.0,320000.0,349900.0,329900.0,10.0,10.0,2020-04-09,2020-06-08,2020-04-19,2020-06-05,No,,0.0,Conventional
DENC510540,307 Macduff Rd,Closed,321000.0,318600.0,309900.0,321000.0,5.0,5.0,2020-10-02,2020-11-20,2020-10-06,2020-11-18,Yes,,2400.0,Conventional
DENC511898,1 Saw Mill Ct,Closed,322000.0,322000.0,315000.0,315000.0,9.0,9.0,2020-10-29,2021-01-22,2020-12-11,2021-01-22,No,,0.0,Conventional
DENC506342,148 Worral Dr,Closed,322000.0,322000.0,315000.0,325000.0,3.0,3.0,2020-08-11,2020-10-01,2020-08-13,2020-09-30,No,,0.0,Conventional
DENC500218,20 Cook Rd,Closed,322000.0,319000.0,325000.0,330000.0,4.0,4.0,2020-05-06,2020-06-26,2020-05-08,2020-06-26,Yes,,3000.0,FHA
DENC508272,15 Ferncliff Rd,Closed,324000.0,324000.0,289900.0,289900.0,4.0,4.0,2020-09-05,2020-10-19,2020-09-14,2020-10-19,No,,0.0,Conventional
DENC520390,8 Mary Ella Dr,Closed,325000.0,325000.0,329900.0,329900.0,3.0,3.0,2021-02-05,2021-03-12,2021-02-07,2021-03-12,No,,0.0,Conventional
DENC517480,1221 Little Baltimore Rd,Closed,325000.0,325000.0,325000.0,325000.0,1.0,1.0,2020-11-18,2021-06-03,2020-11-19,2021-05-28,No,,0.0,Cash
DENC516816,25 Winnwood Rd,Closed,325000.0,315250.0,315000.0,325000.0,5.0,5.0,2020-11-16,2021-01-06,2020-11-20,2021-01-06,Yes,seller's assistance,9750.0,Conventional
DENC503902,800 Country Club Dr,Closed,325000.0,325000.0,325000.0,325000.0,5.0,5.0,2020-06-25,2020-07-29,2020-06-26,2020-07-29,No,,0.0,Conventional
DENC495742,14 Decker Dr,Closed,325000.0,325000.0,323000.0,323000.0,4.0,4.0,2020-03-06,2020-07-01,2020-03-09,2020-06-30,No,,0.0,Conventional
DENC505384,709 S Twin Lakes Blvd,Closed,326500.0,326500.0,340000.0,332000.0,60.0,60.0,2020-07-25,2020-11-01,2020-09-22,2020-10-30,No,,0.0,Conventional
DENC524712,266 S Dillwyn Rd,Closed,327000.0,327000.0,300000.0,300000.0,4.0,4.0,2021-04-17,2021-05-24,2021-04-20,2021-05-19,No,,0.0,Conventional
DENC520818,7 Rockrose Dr,Closed,327000.0,327000.0,289900.0,289900.0,5.0,5.0,2021-02-11,2021-03-17,2021-02-15,2021-03-16,No,,0.0,Conventional
DENC517392,16 Higgins Rd,Closed,327000.0,323400.0,325000.0,325000.0,4.0,4.0,2020-12-05,2021-01-22,2020-12-08,2021-01-21,Yes,,3600.0,Conventional
DENC503870,123 Decker Dr,Closed,327000.0,327000.0,322000.0,322000.0,6.0,6.0,2020-06-26,2020-08-20,2020-06-30,2020-08-20,No,,0.0,Conventional
DENC503030,7 New Side Ct,Closed,327000.0,327000.0,315000.0,327000.0,4.0,4.0,2020-06-12,2020-07-26,2020-06-15,2020-07-24,No,,0.0,Conventional
DENC521962,43 Thornhollow Rd,Closed,330000.0,330000.0,314900.0,314900.0,4.0,4.0,2021-03-08,2021-04-23,2021-03-11,2021-04-23,No,,0.0,Conventional
DENC513116,8 Blue Hen Rdg,Closed,330000.0,330000.0,300000.0,300000.0,6.0,6.0,2020-11-12,2021-01-13,2020-11-16,2021-01-11,No,,0.0,Cash
DENC510648,11 St Regis Dr,Closed,330000.0,330000.0,314900.0,330000.0,6.0,6.0,2020-10-06,2020-11-10,2020-10-10,2020-11-09,No,,0.0,Conventional
DENC510208,121 Decker Dr,Closed,330000.0,330000.0,310000.0,310000.0,4.0,4.0,2020-10-01,2020-11-13,2020-10-05,2020-11-13,No,,0.0,FHA
DENC505776,908 Pickett Ln,Closed,332500.0,322500.0,345000.0,332500.0,12.0,12.0,2020-08-04,2020-10-10,2020-08-15,2020-10-10,Yes,Sellers assist,10000.0,Conventional
DENC509294,819 Hilltop Rd,Closed,335000.0,333500.0,345000.0,345000.0,11.0,11.0,2020-10-02,2020-11-23,2020-10-12,2020-11-23,Yes,For Minor Repairs & A Home Warranty,1500.0,Conventional
DENC506008,408 Abbotsford Ln,Closed,335000.0,335000.0,319900.0,329900.0,7.0,7.0,2020-07-28,2020-09-18,2020-07-31,2020-09-18,No,,0.0,FHA
DENC502984,22 Aronimink Dr,Closed,335000.0,329000.0,329900.0,329900.0,5.0,5.0,2020-06-11,2020-07-31,2020-06-13,2020-07-31,Yes,,6000.0,Conventional
DENC521218,109 Chapel Hill Drive,Closed,336001.0,336001.0,335000.0,335000.0,9.0,9.0,2021-02-17,2021-04-01,2021-02-25,2021-03-31,No,,0.0,FHA
DENC504040,108 Dewalt Rd,Closed,338500.0,332500.0,339500.0,339500.0,25.0,25.0,2020-08-05,2020-10-30,2020-08-30,2020-10-30,Yes,,6000.0,VA
DENC521262,8 Bemis Rd,Closed,340000.0,340000.0,339000.0,339000.0,1.0,1.0,2021-02-18,2021-04-01,2021-02-18,2021-03-31,No,,0.0,Conventional
DENC520474,911 Kenilworth Ave,Closed,340000.0,330500.0,329900.0,324900.0,20.0,20.0,2021-02-04,2021-03-30,2021-02-23,2021-03-30,Yes,,9500.0,FHA
DENC511698,28 Georgian Cir,Closed,340000.0,340000.0,389900.0,375000.0,10.0,10.0,2020-11-19,2021-01-09,2020-12-15,2021-01-08,No,,0.0,Cash
DENC511554,116 Panorama Dr,Closed,340000.0,340000.0,350000.0,350000.0,4.0,4.0,2020-10-28,2020-12-02,2020-10-30,2020-11-30,No,,0.0,Cash
DENC507562,4 Mary Ella Dr,Closed,340000.0,340000.0,334900.0,334900.0,18.0,18.0,2020-08-22,2020-10-15,2020-09-06,2020-10-15,No,,0.0,FHA
DENC524548,411 Benham Ct,Closed,341000.0,341000.0,325000.0,325000.0,9.0,9.0,2021-04-14,2021-05-19,2021-04-22,2021-05-19,No,,0.0,Conventional
DENC500168,396 Briar Ln,Closed,343000.0,343000.0,399900.0,349000.0,64.0,64.0,2020-05-04,2020-08-27,2020-07-25,2020-08-27,No,,0.0,Cash
DENC523642,118 Spruce Glen Dr,Closed,345000.0,345000.0,315000.0,345000.0,4.0,4.0,2021-04-10,2021-05-17,2021-04-12,2021-05-17,No,,0.0,Conventional
DENC519460,525 S Twin Lakes Blvd,Closed,345000.0,345000.0,359900.0,345000.0,5.0,5.0,2021-01-16,2021-03-02,2021-01-19,2021-03-02,No,,0.0,FHA
DENC499454,244 Orchard Rd,Closed,345000.0,345000.0,425000.0,400000.0,30.0,30.0,2020-04-09,2020-06-04,2020-05-07,2020-06-03,No,,0.0,Cash
DENC519896,306 Vassar Dr,Closed,347500.0,347500.0,359900.0,359900.0,10.0,10.0,2021-01-29,2021-05-12,2021-03-12,2021-05-11,No,,0.0,Conventional
DENC497550,113 E Main St #303,Closed,349900.0,349900.0,379900.0,349900.0,143.0,143.0,2020-03-10,2020-08-20,2020-07-29,2020-08-20,No,,0.0,Cash
DENC512404,2 Country Hills Dr,Closed,350000.0,350000.0,349900.0,349900.0,9.0,9.0,2020-11-03,2021-02-16,2020-11-10,2021-02-16,No,,0.0,Conventional
DENC506550,4 High Ridge Ct,Closed,350000.0,347500.0,350000.0,350000.0,1.0,1.0,2020-08-03,2020-09-25,2020-08-04,2020-09-25,Yes,,2500.0,Conventional
DENC504374,611 Thompson Station Rd,Closed,350000.0,350000.0,350000.0,350000.0,9.0,9.0,2020-07-05,2020-08-06,2020-07-12,2020-08-06,No,,0.0,Cash
DENC501266,21 Wakefield Dr,Closed,350000.0,350000.0,349900.0,349899.0,11.0,11.0,2020-05-13,2020-06-30,2020-05-24,2020-06-29,No,,0.0,Conventional
DENC499820,40 Munro Rd,Closed,350000.0,350000.0,365000.0,359900.0,71.0,71.0,2020-04-17,2020-08-05,2020-06-25,2020-08-03,No,,0.0,VA
DENC521368,520 S Twin Lakes Blvd,Closed,352000.0,352000.0,309000.0,352000.0,6.0,6.0,2021-02-24,2021-04-14,2021-03-01,2021-04-02,No,,0.0,Conventional
DENC520200,105 Saint Regis Dr,Closed,354900.0,353200.0,344900.0,354900.0,5.0,5.0,2021-01-28,2021-03-12,2021-02-01,2021-03-12,Yes,Repair Credit,1700.0,Conventional
DENC517242,113 E Main St #214,Closed,355000.0,355000.0,375000.0,375000.0,96.0,96.0,2020-12-04,2021-04-19,2021-03-05,2021-04-19,No,,0.0,Conventional
DENC505284,100 Decker Dr,Closed,356750.0,356750.0,349900.0,349900.0,2.0,2.0,2020-07-25,2020-09-25,2020-07-26,2020-09-25,No,,0.0,Cash
DENC501446,113 E Main St #314,Closed,359000.0,359000.0,365000.0,359000.0,72.0,72.0,2020-06-22,2020-10-23,2020-09-01,2020-10-23,No,,0.0,Conventional
DENC513110,7 Gilberti Ln,Closed,359900.0,357900.0,354900.0,360000.0,21.0,21.0,2020-11-12,2020-12-30,2020-11-28,2020-12-30,Yes,,2000.0,Conventional
DENC502720,37 The Horseshoe,Closed,360000.0,360000.0,348900.0,348900.0,3.0,3.0,2020-06-16,2020-07-15,2020-06-18,2020-07-15,No,,0.0,Cash
DENC501054,13 Lamatan Rd,Closed,360000.0,360000.0,355000.0,355000.0,4.0,4.0,2020-05-17,2020-06-19,2020-05-19,2020-06-19,No,,0.0,Conventional
DENC500422,110 Cheltenham Rd,Closed,360000.0,353000.0,365000.0,365000.0,91.0,204.0,2020-04-30,2020-09-10,2020-08-08,2020-09-09,Yes,,7000.0,Conventional
DENC522088,141 Worral Dr,Closed,362000.0,362000.0,349900.0,349900.0,5.0,5.0,2021-03-07,2021-04-20,2021-03-14,2021-04-20,No,,0.0,Conventional
DENC509966,215 Mia Dr,Closed,362000.0,361500.0,369900.0,369900.0,15.0,15.0,2020-10-01,2021-02-02,2020-12-03,2021-01-28,Yes,,500.0,Conventional
DENC523390,107 Chapel Hill Dr,Closed,362500.0,362500.0,349000.0,349000.0,2.0,2.0,2021-04-05,2021-05-07,2021-04-06,2021-05-07,No,,0.0,Conventional
DENC517046,107 W Cardiff Ct,Closed,362500.0,358500.0,375000.0,375000.0,5.0,5.0,2020-11-19,2021-01-22,2020-11-23,2021-01-22,Yes,Clsoing Assist,4000.0,Conventional
DENC511042,117-119 Foxfire Dr,Closed,365000.0,365000.0,349900.0,349900.0,8.0,8.0,2020-10-12,2020-12-04,2020-10-19,2020-12-04,No,,0.0,Conventional
DENC510302,12 Stage Rd,Closed,365000.0,350000.0,375000.0,375000.0,15.0,15.0,2020-09-30,2020-12-02,2020-10-11,2020-11-30,Yes,,15000.0,FHA
DENC503644,5 Confluence Ct,Closed,365000.0,364500.0,365000.0,365000.0,4.0,4.0,2020-06-27,2020-08-04,2020-06-29,2020-08-03,Yes,,500.0,Conventional
DENC492866,113 E Main St #305,Closed,365000.0,365000.0,419000.0,375000.0,201.0,321.0,2020-01-06,2020-09-17,2020-07-30,2020-09-11,No,,0.0,Conventional
DENC500902,9 Deer Path Ln,Closed,366000.0,355020.0,350000.0,366000.0,4.0,4.0,2020-05-08,2020-06-16,2020-05-11,2020-06-15,Yes,,10980.0,Conventional
DENC501400,204 Hullihen Dr,Closed,368000.0,368000.0,365000.0,365000.0,4.0,4.0,2020-05-15,2020-07-30,2020-05-18,2020-07-30,No,,0.0,Cash
DENC523272,910 Baylor Dr,Closed,370000.0,363500.0,349900.0,349900.0,0.0,0.0,2021-04-09,2021-05-27,2021-04-09,2021-05-26,Yes,,6500.0,Conventional
DENC505282,43 Chambers St,Closed,370000.0,370000.0,365000.0,365000.0,6.0,6.0,2020-07-16,2020-08-03,2020-07-20,2020-08-03,No,,0.0,Cash
DENC503092,10 Bristol Knoll Rd,Closed,370000.0,370000.0,400000.0,389900.0,45.0,45.0,2020-06-17,2020-09-28,2020-07-31,2020-09-25,No,,0.0,Conventional
DENC505104,220 Planet Rd,Closed,374900.0,374900.0,400000.0,379900.0,34.0,34.0,2020-07-17,2020-09-21,2020-08-17,2020-09-18,No,,0.0,Conventional
DENC523696,23 Silverwood Blvd,Closed,375000.0,375000.0,455000.0,455000.0,1.0,1.0,2021-03-29,2021-04-02,2021-03-29,2021-04-02,No,,0.0,VA
DENC518164,115 Townsend Rd,Closed,375000.0,375000.0,375000.0,375000.0,1.0,1.0,2020-12-14,2021-01-22,2020-12-14,2021-01-22,No,,0.0,Conventional
DENC517302,723 Bent Ln,Closed,375000.0,375000.0,399900.0,389900.0,33.0,33.0,2020-12-04,2021-02-08,2021-01-05,2021-02-05,No,,0.0,Conventional
DENC509122,500 Briar Ln,Closed,375000.0,375000.0,359900.0,375000.0,2.0,2.0,2020-09-24,2020-10-30,2020-09-25,2020-10-30,No,,0.0,Conventional
DENC505192,1 Amaranth Dr,Closed,375000.0,375000.0,375000.0,375000.0,4.0,4.0,2020-07-17,2020-09-29,2020-07-19,2020-09-28,No,,0.0,Conventional
DENC503456,1205 Nottingham Rd,Closed,375000.0,375000.0,389900.0,389900.0,54.0,54.0,2020-06-21,2021-01-28,2020-08-13,2021-01-28,No,,0.0,Conventional
DENC503376,213 Hanover Pl,Closed,375000.0,375000.0,365000.0,365000.0,6.0,6.0,2020-06-17,2020-07-31,2020-06-19,2020-07-31,No,,0.0,"Cash,Conventional"
DENC496292,314 Wilson Rd,Closed,375000.0,375000.0,375000.0,375000.0,14.0,14.0,2020-03-04,2020-07-04,2020-05-18,2020-06-30,No,,0.0,Conventional
DENC506836,800 Cambridge Dr,Closed,377500.0,377500.0,364900.0,377500.0,4.0,4.0,2020-08-10,2020-10-01,2020-08-12,2020-09-25,No,,0.0,Conventional
DENC523114,5 Braemar Dr,Closed,380000.0,380000.0,364900.0,364900.0,5.0,5.0,2021-03-25,2021-04-30,2021-03-29,2021-04-30,No,,0.0,Cash
DENC518270,709 Crossan Rd,Closed,380000.0,380000.0,409900.0,395000.0,25.0,73.0,2020-12-17,2021-05-04,2021-01-08,2021-04-30,No,,0.0,Conventional
DENC512922,40 Carriage Ln,Closed,380000.0,378750.0,374900.0,374900.0,7.0,7.0,2020-11-11,2021-01-04,2020-11-18,2020-12-31,Yes,,1250.0,Conventional
DENC506094,223 Phillips Mill Ln,Closed,380000.0,380000.0,410000.0,399900.0,50.0,50.0,2020-07-28,2020-11-11,2020-10-10,2020-11-11,No,,0.0,Cash
DENC516908,104 Panorama Dr,Closed,380602.0,373615.0,375000.0,375000.0,43.0,43.0,2020-11-18,2021-02-01,2020-12-30,2021-01-29,Yes,Settlement help,6987.0,Conventional
DENC510188,34 E Mill Station Dr,Closed,381500.0,381500.0,349900.0,349900.0,2.0,2.0,2020-10-02,2020-11-10,2020-10-03,2020-11-10,No,,0.0,Conventional
DENC520144,1621 Capitol Trl,Closed,383000.0,383000.0,475000.0,459000.0,55.0,55.0,2021-02-04,2021-05-19,2021-03-15,2021-05-14,No,,0.0,Cash
DENC523254,211 Briar Ln,Closed,385000.0,380300.0,365000.0,365000.0,6.0,6.0,2021-03-26,2021-05-14,2021-03-30,2021-05-14,Yes,,4700.0,Conventional
DENC507360,216 Kells Ave,Closed,385000.0,385000.0,380000.0,380000.0,5.0,5.0,2020-08-19,2020-09-16,2020-08-24,2020-09-16,No,,0.0,Cash
DENC508800,78 W Mill Station Dr,Closed,386550.0,386550.0,381900.0,381900.0,6.0,6.0,2020-09-08,2020-10-15,2020-09-14,2020-10-15,No,,0.0,Cash
DENC493546,8 E Cardiff Ct,Closed,390000.0,387000.0,415000.0,399000.0,78.0,78.0,2020-01-20,2020-06-30,2020-05-29,2020-06-30,Yes,,3000.0,Cash
DENC508320,409 Woodlawn Ave,Closed,393000.0,381210.0,399990.0,399990.0,16.0,66.0,2020-09-02,2020-11-03,2020-09-10,2020-10-30,Yes,,11790.0,VA
DENC519536,110 Venus Dr,Closed,395000.0,395000.0,389900.0,389900.0,4.0,4.0,2021-01-25,2021-02-25,2021-01-28,2021-02-25,No,,0.0,Cash
DENC513140,301 Radcliffe Dr,Closed,395000.0,395000.0,399900.0,399900.0,5.0,5.0,2020-11-12,2020-12-31,2020-11-16,2020-12-30,No,,0.0,FHA
DENC503154,231 North Star Rd,Closed,395000.0,395000.0,389000.0,389000.0,5.0,5.0,2020-06-19,2020-07-29,2020-06-21,2020-07-29,No,,0.0,Conventional
DENC501674,229 Unami Trail,Closed,399900.0,399900.0,399900.0,399900.0,7.0,7.0,2020-05-20,2020-07-01,2020-05-23,2020-06-30,No,,0.0,Conventional
DENC521326,33 Country Hills Dr,Closed,400000.0,395000.0,360000.0,360000.0,7.0,7.0,2021-02-24,2021-04-26,2021-03-02,2021-04-26,Yes,,5000.0,Conventional
DENC502814,113-Unit E Main St #208,Closed,400000.0,400000.0,415000.0,415000.0,30.0,30.0,2020-06-12,2020-08-20,2020-07-10,2020-08-14,No,,0.0,Cash
DENC500212,49 The Horseshoe,Closed,400000.0,394479.0,399900.0,400000.0,9.0,95.0,2020-04-27,2020-06-05,2020-05-02,2020-06-03,Yes,,5521.0,Conventional
DENC522634,505 Windsor Dr,Closed,402500.0,402500.0,385000.0,402500.0,5.0,5.0,2021-03-17,2021-04-26,2021-03-20,2021-04-23,No,,0.0,Conventional
DENC524622,4 E Mill Station Dr,Closed,405000.0,405000.0,379900.0,405000.0,5.0,5.0,2021-04-16,2021-05-26,2021-04-18,2021-05-26,No,,0.0,Conventional
DENC521230,33 Stage Rd,Closed,405000.0,405000.0,395000.0,410000.0,5.0,5.0,2021-02-19,2021-04-16,2021-02-23,2021-04-15,No,,0.0,VA
DENC500664,50 Shenandoah Dr,Closed,406000.0,406000.0,409000.0,409000.0,7.0,7.0,2020-05-04,2020-06-26,2020-05-08,2020-06-25,No,,0.0,Conventional
DENC519590,113-Unit E Main St #216,Closed,408000.0,408000.0,420000.0,420000.0,1.0,1.0,2021-01-19,2021-02-12,2021-01-19,2021-02-11,No,,0.0,Conventional
DENC519526,2 Farmingdale Ln,Closed,410000.0,410000.0,375000.0,410000.0,4.0,4.0,2021-01-22,2021-02-25,2021-01-25,2021-02-25,No,,0.0,Conventional
DENC522220,25 Dewalt Rd,Closed,412000.0,412000.0,384900.0,430000.0,4.0,4.0,2021-03-19,2021-05-04,2021-03-22,2021-05-03,No,,0.0,Conventional
DENC504032,804 Branch Rd,Closed,412000.0,412000.0,439900.0,415000.0,142.0,142.0,2020-06-27,2021-02-12,2020-12-06,2021-02-12,No,,0.0,Conventional
DENC512984,13 Amherst Dr,Closed,415000.0,415000.0,425000.0,415000.0,28.0,28.0,2020-11-17,2021-01-25,2020-12-14,2021-01-22,No,,0.0,Conventional
DENC512794,10 Blue Fox Ct,Closed,415000.0,415000.0,429900.0,419900.0,34.0,34.0,2020-11-12,2021-01-25,2020-12-13,2021-01-25,No,,0.0,VA
DENC499826,18 Georgian Cir,Closed,416000.0,416000.0,425000.0,410000.0,35.0,35.0,2020-04-17,2020-06-30,2020-05-21,2020-06-30,No,,0.0,Conventional
DENC520454,2 Tenby Chase Dr,Closed,420000.0,420000.0,387500.0,387500.0,5.0,5.0,2021-02-02,2021-03-05,2021-02-06,2021-03-05,No,,0.0,Conventional
DENC508664,15 Quartz Mill Rd,Closed,420000.0,420000.0,420000.0,420000.0,11.0,11.0,2020-09-08,2020-10-22,2020-09-17,2020-10-22,No,,0.0,Conventional
DENC504692,4 Stage Rd,Closed,420000.0,420000.0,425000.0,425000.0,7.0,7.0,2020-07-08,2020-08-22,2020-07-15,2020-08-21,No,,0.0,Conventional
DENC501992,1 Running Brook Ln,Closed,420000.0,420000.0,449500.0,439900.0,75.0,100.0,2020-05-26,2020-09-15,2020-08-08,2020-09-15,No,,0.0,Conventional
DENC505592,400 Briar Lane,Closed,425000.0,425000.0,425000.0,425000.0,2.0,2.0,2020-07-29,2020-09-30,2020-07-30,2020-09-30,No,,0.0,Conventional
DENC501292,404 Vanier Dr,Closed,425000.0,425000.0,425000.0,425000.0,5.0,5.0,2020-05-14,2020-09-02,2020-05-17,2020-08-31,No,,0.0,Conventional
DENC524354,26 Chestnut Ave,Closed,428000.0,428000.0,399900.0,399900.0,3.0,3.0,2021-04-12,2021-05-21,2021-04-15,2021-05-20,No,,0.0,Cash
DENC506996,6 Trotters Turn,Closed,430000.0,430000.0,430000.0,430000.0,1.0,1.0,2020-08-09,2020-10-13,2020-08-12,2020-10-13,No,,0.0,Conventional
DENC501546,55 Shenandoah Dr,Closed,430000.0,430000.0,430000.0,430000.0,2.0,2.0,2020-05-22,2020-07-21,2020-05-24,2020-07-20,No,,0.0,Conventional
DENC505546,103 Old Oak Rd,Closed,433500.0,433500.0,460900.0,445000.0,27.0,27.0,2020-07-22,2020-09-18,2020-08-14,2020-09-18,No,,0.0,VA
DENC507612,33 Somerset Ln,Closed,435000.0,435000.0,395000.0,395000.0,5.0,5.0,2020-08-20,2020-10-16,2020-09-02,2020-10-16,No,,0.0,Conventional
DENC503668,117 Unami Trail,Closed,435000.0,435000.0,469900.0,469900.0,10.0,10.0,2020-07-01,2020-08-22,2020-07-06,2020-08-21,No,,0.0,Conventional
DENC503056,108 Fox Ln,Closed,435000.0,435000.0,445000.0,445000.0,19.0,19.0,2020-06-12,2020-08-28,2020-07-10,2020-08-27,No,,0.0,Conventional
DENC491040,22 Georgian Cir,Closed,435000.0,435000.0,489900.0,449900.0,191.0,191.0,2019-11-16,2020-07-03,2020-06-09,2020-06-26,No,,0.0,Conventional
DENC512680,19 Carriage Ln,Closed,436500.0,436500.0,419000.0,419000.0,3.0,3.0,2020-11-11,2020-12-18,2020-11-13,2020-12-18,No,,0.0,Conventional
DENC509346,203 Saturn Dr,Closed,438000.0,438000.0,424900.0,424900.0,3.0,3.0,2020-09-18,2020-10-21,2020-09-20,2020-10-21,No,,0.0,Conventional
DENC518614,15 Flint Rd,Closed,439900.0,439900.0,439900.0,439900.0,1.0,1.0,2020-12-22,2021-02-22,2020-12-22,2021-02-19,No,,0.0,Cash
DENC509992,50 Old Farm Rd,Closed,439900.0,436900.0,449900.0,439900.0,23.0,23.0,2020-09-25,2020-11-24,2020-10-19,2020-11-24,Yes,sett help,3000.0,Conventional
DENC507698,425 Vanier Dr,Closed,440000.0,440000.0,435000.0,435000.0,4.0,4.0,2020-08-21,2020-10-09,2020-08-23,2020-10-09,No,,0.0,Conventional
DENC501982,4 Shenandoah Dr,Closed,440000.0,440000.0,430000.0,430000.0,5.0,5.0,2020-05-27,2020-06-30,2020-05-29,2020-06-30,No,,0.0,Conventional
DENC501742,20 Beacon Ln,Closed,440000.0,440000.0,449900.0,449900.0,6.0,6.0,2020-05-21,2020-07-06,2020-05-23,2020-07-02,No,,0.0,Conventional
DENC516862,6 Somerset Ln,Closed,441000.0,432500.0,432500.0,432500.0,5.0,5.0,2020-11-20,2021-02-03,2020-11-22,2021-01-21,Yes,,8500.0,Conventional
DENC518112,25 Nightingale Cir,Closed,445000.0,445000.0,435000.0,435000.0,4.0,4.0,2020-12-13,2021-01-29,2020-12-16,2021-01-29,No,,0.0,Conventional
DENC506840,49 Kells Ave,Closed,445000.0,443500.0,440000.0,450000.0,12.0,12.0,2020-08-31,2021-02-27,2021-02-26,2021-02-26,Yes,,1500.0,Conventional
DENC508078,517 Langwater Dr,Closed,449900.0,447900.0,469900.0,449900.0,17.0,17.0,2020-11-07,2020-12-26,2020-11-23,2020-12-23,Yes,,2000.0,Conventional
DENC508734,19 Willow Creek Ln,Closed,449900.0,449900.0,449900.0,449900.0,6.0,6.0,2020-09-08,2020-10-30,2020-09-12,2020-10-29,No,,0.0,Conventional
DENC502750,1 Winterfield Ct,Closed,449900.0,449900.0,449900.0,449900.0,4.0,4.0,2020-06-12,2020-07-28,2020-06-13,2020-07-28,No,,0.0,Conventional
DENC508564,4 Falling Tree Ct,Closed,450000.0,450000.0,434900.0,450000.0,3.0,3.0,2020-09-04,2020-10-09,2020-09-06,2020-10-08,No,,0.0,Conventional
DENC506768,18 Blue Fox Ct,Closed,450000.0,450000.0,439900.0,439900.0,6.0,6.0,2020-08-07,2020-09-08,2020-08-11,2020-09-08,No,,0.0,Conventional
DENC503934,105 Paddock Dr,Closed,450000.0,450000.0,449900.0,449900.0,10.0,10.0,2020-06-28,2020-08-18,2020-07-05,2020-08-10,No,,0.0,Conventional
DENC508190,205 Cain Rue,Closed,452000.0,450800.0,449900.0,455000.0,2.0,2.0,2020-09-11,2020-11-18,2020-09-12,2020-11-18,Yes,Seller's Concessions,1200.0,Conventional
DENC521364,38 Shenandoah Dr,Closed,455000.0,455000.0,449000.0,455000.0,1.0,1.0,2021-02-21,2021-05-04,2021-02-21,2021-05-03,No,,0.0,Conventional
DENC506552,42 Bridle Brook Ln,Closed,455100.0,444600.0,449000.0,455100.0,3.0,3.0,2020-08-05,2020-09-01,2020-08-07,2020-09-01,Yes,settlement assistance,10500.0,Conventional
DENC517736,2 Bridgeview Ct,Closed,460000.0,455000.0,449900.0,459900.0,4.0,4.0,2020-12-11,2021-01-22,2020-12-13,2021-01-22,Yes,,5000.0,Conventional
DENC510970,24 Harvest Ln,Closed,460000.0,456500.0,460000.0,460000.0,5.0,5.0,2020-10-09,2020-11-30,2020-10-13,2020-11-30,Yes,,3500.0,Conventional
DENC508166,2 Nancys Way,Closed,462500.0,462500.0,444900.0,465000.0,5.0,5.0,2020-09-09,2020-10-28,2020-09-13,2020-10-28,No,,0.0,Conventional
